Object	Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
AnnotTrapNetwork	BM	name	2.0	2.0	FALSE	FALSE	FALSE	Normal	[fn:Deprecated(1.4,Compatible),Normal,Multiply,Screen,Difference,Darken,Lighten,ColorDodge,ColorBurn,Exclusion,HardLight,Overlay,SoftLight,Luminosity,Hue,Saturation,Color]			Table 134 and Table 135
AnnotTrapNetwork	Lang	string	2.0	2.0	FALSE	FALSE	FALSE					
AnnotTrapNetwork	LastModified	date	1.4	2.0	fn:IsRequired(fn:Not(fn:IsPresent(Version)) && fn:Not(fn:IsPresent(AnnotStates)))	FALSE	FALSE					
AnnotTrapNetwork	Version	array	1.3	2.0	fn:IsRequired(fn:IsPresent(AnnotStates) && fn:Not(fn:IsPresent(LastModified)))	FALSE	FALSE				[ArrayOfTrapNetVersionObjects]	
AnnotTrapNetwork	AnnotStates	array	1.3	2.0	fn:IsRequired(fn:IsPresent(Version) && fn:Not(fn:IsPresent(LastModified)))	FALSE	FALSE				[ArrayOfAnnotStates]	
AnnotTrapNetwork	FontFauxing	array	1.3	2.0	FALSE	FALSE	FALSE				[ArrayOfFonts]	
AnnotUnderline	Type	name	1.3		FALSE	FALSE	FALSE		[Annot]			Table 166 and Table 172 and Table 182 (markup annot)
AnnotUnderline	Subtype	name	1.3		TRUE	FALSE	FALSE		[Underline]			
AnnotUnderline	Rect	rectangle	1.3		TRUE	FALSE	FALSE					
AnnotUnderline	Contents	string-text	1.3		FALSE	FALSE	FALSE					
AnnotUnderline	P	dictionary	1.3		FALSE	TRUE	FALSE				[PageObject]	
AnnotUnderline	NM	string-text	1.4		FALSE	FALSE	FALSE					
AnnotUnderline	M	date;string-text	1.3		FALSE	FALSE	FALSE					
AnnotUnderline	F	bitmask	1.3		FALSE	FALSE	FALSE	0		[fn:Eval(fn:BeforeVersion(1.4,fn:BitsClear(8,32)) && fn:BeforeVersion(1.5,fn:BitsClear(9,32)) && fn:BeforeVersion(1.6,fn:BitsClear(10,32)) && fn:SinceVersion(1.7,fn:BitsClear(11,32)))]		Table 167
AnnotUnderline	AP	dictionary	1.3		fn:IsRequired(fn:SinceVersion(2.0,(fn:RectWidth(Rect)>0) || (fn:RectHeight(Rect)>0)))	FALSE	FALSE				[Appearance]	
AnnotUnderline	AS	name	1.3		fn:IsRequired(fn:IsPresent(AP::N::*) || fn:IsPresent(AP::R::*) || fn:IsPresent(AP::D::*))	FALSE	FALSE					
AnnotUnderline	Border	array	1.3		FALSE	FALSE	FALSE	[0 0 1]			[ArrayOf_4AnnotBorderCharacteristics]	
AnnotUnderline	C	array	1.3		FALSE	FALSE	FALSE				[ArrayOf_4NumbersColorAnnotation]	
AnnotUnderline	StructParent	integer	1.3		FALSE	FALSE	FALSE					Table 359
AnnotUnderline	OC	dictionary	1.5		FALSE	FALSE	FALSE				[OptContentGroup,OptContentMembership]	
AnnotUnderline	AF	array;dictionary	2.0		FALSE	FALSE	FALSE				[ArrayOfFileSpecifications];[FileSpecification]	
AnnotUnderline	ca	number	2.0		FALSE	FALSE	FALSE	1.0	[fn:Eval((@ca>=0.0) && (@ca<=1.0))]			
AnnotUnderline	CA	number	1.4		FALSE	FALSE	FALSE	1.0	[fn:Eval((@CA>=0.0) && (@CA<=1.0))]			
AnnotUnderline	BM	name	2.0		FALSE	FALSE	FALSE	Normal	[fn:Deprecated(1.4,Compatible),Normal,Multiply,Screen,Difference,Darken,Lighten,ColorDodge,ColorBurn,Exclusion,HardLight,Overlay,SoftLight,Luminosity,Hue,Saturation,Color]			Table 134 and Table 135
AnnotUnderline	Lang	string-text	2.0		FALSE	FALSE	FALSE					
AnnotUnderline	T	string-text	1.3		FALSE	FALSE	FALSE					
AnnotUnderline	Popup	dictionary	1.3		FALSE	TRUE	FALSE				[AnnotPopup]	
AnnotUnderline	RC	stream;string-text	1.5		FALSE	[TRUE];[FALSE]	FALSE				[Stream];[]	
AnnotUnderline	CreationDate	date	1.5		FALSE	FALSE	FALSE					
AnnotUnderline	IRT	dictionary	1.5		fn:IsRequired(fn:IsPresent(RT))	FALSE	FALSE				[AnnotText,AnnotLink,AnnotFreeText,AnnotLine,AnnotSquare,AnnotCircle,AnnotPolygon,AnnotHighlight,AnnotUnderline,AnnotSquiggly,AnnotStrikeOut,AnnotCaret,AnnotStamp,AnnotInk,AnnotPopup,AnnotFileAttachment,AnnotSound,AnnotMovie,AnnotScreen,AnnotWidget,AnnotPrinterMark,fn:SinceVersion(1.6,AnnotWatermark),fn:SinceVersion(1.6,Annot3D),fn:SinceVersion(1.7,AnnotRedact),fn:SinceVersion(2.0,AnnotProjection),fn:SinceVersion(2.0,AnnotRichMedia)]	
AnnotUnderline	Subj	string-text	1.5		FALSE	FALSE	FALSE					
AnnotUnderline	RT	name	1.6		FALSE	FALSE	FALSE	R	[R,Group]	[fn:IsMeaningful(fn:IsPresent(IRT))]		
AnnotUnderline	IT	name	1.6		FALSE	FALSE	FALSE					
AnnotUnderline	QuadPoints	array	1.3		TRUE	FALSE	FALSE				[ArrayOfQuadPoints]	
AnnotUnderline	ExData	dictionary	1.7		FALSE	FALSE	FALSE				[ExData3DMarkup,fn:IsPDFVersion(1.7,fn:Extension(ADBE_Extn3,ExDataMarkupGeo)),fn:SinceVersion(2.0,ExDataMarkupGeo),fn:SinceVersion(2.0,ExDataProjection)]	2D markup annots only 
AnnotWatermark	Type	name	1.6		FALSE	FALSE	FALSE		[Annot]			Table 166 and Table 193 (NOT markup annot)
AnnotWatermark	Subtype	name	1.6		TRUE	FALSE	FALSE		[Watermark]			
AnnotWatermark	Rect	rectangle	1.6		TRUE	FALSE	FALSE					
AnnotWatermark	Contents	string-text	1.6		FALSE	FALSE	FALSE					
AnnotWatermark	P	dictionary	1.6		FALSE	TRUE	FALSE				[PageObject]	
AnnotWatermark	NM	string-text	1.6		FALSE	FALSE	FALSE					
AnnotWatermark	M	date;string-text	1.6		FALSE	FALSE	FALSE		[];[]			
AnnotWatermark	F	bitmask	1.6		FALSE	FALSE	FALSE	0		[fn:Eval(fn:BeforeVersion(1.7,fn:BitsClear(10,32)) && fn:SinceVersion(1.7,fn:BitsClear(11,32)))]		Table 167
AnnotWatermark	AP	dictionary	1.6		fn:IsRequired(fn:SinceVersion(2.0,(fn:RectWidth(Rect)>0) || (fn:RectHeight(Rect)>0)))	FALSE	FALSE				[Appearance]	
AnnotWatermark	AS	name	1.6		fn:IsRequired(fn:IsPresent(AP::N::*) || fn:IsPresent(AP::R::*) || fn:IsPresent(AP::D::*))	FALSE	FALSE					
AnnotWatermark	Border	array	1.6		FALSE	FALSE	FALSE	[0 0 1]			[ArrayOf_4AnnotBorderCharacteristics]	
AnnotWatermark	C	array	1.6		FALSE	FALSE	FALSE				[ArrayOf_4NumbersColorAnnotation]	
AnnotWatermark	StructParent	integer	1.6		FALSE	FALSE	FALSE					Table 359
AnnotWatermark	OC	dictionary	1.6		FALSE	FALSE	FALSE				[OptContentGroup,OptContentMembership]	
AnnotWatermark	AF	array;dictionary	2.0		FALSE	FALSE	FALSE				[ArrayOfFileSpecifications];[FileSpecification]	
AnnotWatermark	ca	number	2.0		FALSE	FALSE	FALSE	1.0	[fn:Eval((@ca>=0.0) && (@ca<=1.0))]			
AnnotWatermark	CA	number	2.0		FALSE	FALSE	FALSE	1.0	[fn:Eval((@CA>=0.0) && (@CA<=1.0))]			
AnnotWatermark	BM	name	2.0		FALSE	FALSE	FALSE	Normal	[fn:Deprecated(1.4,Compatible),Normal,Multiply,Screen,Difference,Darken,Lighten,ColorDodge,ColorBurn,Exclusion,HardLight,Overlay,SoftLight,Luminosity,Hue,Saturation,Color]			Table 134 and Table 135
AnnotWatermark	Lang	string-text	2.0		FALSE	FALSE	FALSE					
AnnotWatermark	FixedPrint	dictionary	1.6		FALSE	FALSE	FALSE				[FixedPrint]	
AnnotWidget	Type	name	1.2		FALSE	FALSE	FALSE		[Annot]			Table 166 and Table 191 and Table 226 (NOT markup annot)
AnnotWidget	Subtype	name	1.2		TRUE	FALSE	FALSE		[Widget]			
AnnotWidget	Rect	rectangle	1.2		TRUE	FALSE	FALSE					
AnnotWidget	Contents	string-text	1.2		FALSE	FALSE	FALSE					
AnnotWidget	P	dictionary	1.3		FALSE	TRUE	FALSE				[PageObject]	
AnnotWidget	NM	string-text	1.4		FALSE	FALSE	FALSE					
AnnotWidget	M	date;string-text	1.2		FALSE	FALSE	FALSE					
AnnotWidget	F	bitmask	1.2		FALSE	FALSE	FALSE	0		[fn:Eval(fn:BeforeVersion(1.3,fn:BitsClear(4,32)) && fn:BeforeVersion(1.4,fn:BitsClear(8,32)) && fn:BeforeVersion(1.5,fn:BitsClear(9,32)) && fn:BeforeVersion(1.6,fn:BitsClear(10,32)) && fn:SinceVersion(1.7,fn:BitsClear(11,32)))]		Table 167
AnnotWidget	AP	dictionary	1.2		fn:IsRequired(fn:SinceVersion(2.0,(fn:RectWidth(Rect)>0) || (fn:RectHeight(Rect)>0)))	FALSE	FALSE				[Appearance]	
AnnotWidget	AS	name	1.2		fn:IsRequired(fn:IsPresent(AP::N::*) || fn:IsPresent(AP::R::*) || fn:IsPresent(AP::D::*))	FALSE	FALSE					
AnnotWidget	Border	array	1.2		FALSE	FALSE	FALSE	[0 0 1]		[fn:Ignore(fn:IsPresent(BS))]	[ArrayOf_4AnnotBorderCharacteristics]	
AnnotWidget	C	array	1.2		FALSE	FALSE	FALSE				[ArrayOf_4NumbersColorAnnotation]	
AnnotWidget	StructParent	integer	1.3		FALSE	FALSE	FALSE					Table 359
AnnotWidget	OC	dictionary	1.5		FALSE	FALSE	FALSE				[OptContentGroup,OptContentMembership]	
AnnotWidget	AF	array;dictionary	2.0		FALSE	FALSE	FALSE				[ArrayOfFileSpecifications];[FileSpecification]	
AnnotWidget	ca	number	2.0		FALSE	FALSE	FALSE	1.0	[fn:Eval((@ca>=0.0) && (@ca<=1.0))]			
AnnotWidget	CA	number	2.0		FALSE	FALSE	FALSE	1.0	[fn:Eval((@CA>=0.0) && (@CA<=1.0))]			
AnnotWidget	BM	name	2.0		FALSE	FALSE	FALSE	Normal	[fn:Deprecated(1.4,Compatible),Normal,Multiply,Screen,Difference,Darken,Lighten,ColorDodge,ColorBurn,Exclusion,HardLight,Overlay,SoftLight,Luminosity,Hue,Saturation,Color]			Table 134 and Table 135
AnnotWidget	Lang	string-text	2.0		FALSE	FALSE	FALSE					
AnnotWidget	H	name	1.2		FALSE	FALSE	FALSE	I	[N,I,O,P,T]			
AnnotWidget	MK	dictionary	1.2		FALSE	FALSE	FALSE				[AppearanceCharacteristics]	
AnnotWidget	A	dictionary	1.2		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
AnnotWidget	AA	dictionary	1.2		FALSE	FALSE	FALSE				[AddActionWidgetAnnotation]	
AnnotWidget	BS	dictionary	1.2		FALSE	FALSE	FALSE				[BorderStyle]	
AnnotWidget	Parent	dictionary	1.2		FALSE	FALSE	FALSE				[Field]	
AnnotWidget	Kids	array	1.2		FALSE	FALSE	FALSE				[ArrayOfFields]	
AnnotWidget	T	string-text	1.2		FALSE	FALSE	FALSE					
AnnotWidget	TU	string-text	1.3		FALSE	FALSE	FALSE					
AnnotWidget	TM	string-text	1.3		FALSE	FALSE	FALSE					
AnnotWidget	Ff	bitmask	1.2		FALSE	FALSE	FALSE					
AnnotWidget	PMD	dictionary	fn:Extension(ADBE_Extn3,1.7)	2.0	FALSE	FALSE	FALSE				[PaperMetaData]	Adobe Extension Level 3 for PaperMetaData
Appearance	N	fn:SinceVersion(1.3,dictionary);stream	1.2		TRUE	[FALSE];[TRUE]	FALSE				[fn:SinceVersion(1.3,AppearanceSubDict)];[XObjectFormType1,XObjectFormPS,XObjectFormPSpassthrough]	Table 170
Appearance	R	fn:SinceVersion(1.3,dictionary);stream	1.2		FALSE	[FALSE];[TRUE]	FALSE	[@N];[@N]			[fn:SinceVersion(1.3,AppearanceSubDict)];[XObjectFormType1,XObjectFormPS,XObjectFormPSpassthrough]	
Appearance	D	fn:SinceVersion(1.3,dictionary);stream	1.2		FALSE	[FALSE];[TRUE]	FALSE	[@N];[@N]			[fn:SinceVersion(1.3,AppearanceSubDict)];[XObjectFormType1,XObjectFormPS,XObjectFormPSpassthrough]	
AppearanceCharacteristics	R	integer	1.2		FALSE	FALSE	FALSE	0				Table 192
AppearanceCharacteristics	BC	array	1.2		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
AppearanceCharacteristics	BG	array	1.2		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
AppearanceCharacteristics	CA	string-text	1.2		FALSE	FALSE	FALSE					
AppearanceCharacteristics	RC	string-text	1.2		FALSE	FALSE	FALSE					
AppearanceCharacteristics	AC	string-text	1.2		FALSE	FALSE	FALSE					
AppearanceCharacteristics	I	stream	1.2		FALSE	TRUE	FALSE				[XObjectFormType1,XObjectImage]	
AppearanceCharacteristics	RI	stream	1.2		FALSE	TRUE	FALSE				[XObjectFormType1,XObjectImage]	
AppearanceCharacteristics	IX	stream	1.2		FALSE	TRUE	FALSE				[XObjectFormType1,XObjectImage]	
AppearanceCharacteristics	IF	dictionary	1.3		FALSE	FALSE	FALSE				[IconFit]	
AppearanceCharacteristics	TP	integer	1.2		FALSE	FALSE	FALSE	0	[0,1,2,3,4,5,6]			
AppearancePrinterMark	N	dictionary;stream	1.4		TRUE	[FALSE];[TRUE]	FALSE				[AppearancePrinterMarkSubDict];[XObjectFormPrinterMark]	Table 170
AppearancePrinterMark	R	dictionary;stream	1.4		FALSE	[FALSE];[TRUE]	FALSE	[@N];[@N]			[AppearancePrinterMarkSubDict];[XObjectFormPrinterMark]	
AppearancePrinterMark	D	dictionary;stream	1.4		FALSE	[FALSE];[TRUE]	FALSE	[@N];[@N]			[AppearancePrinterMarkSubDict];[XObjectFormPrinterMark]	
AppearancePrinterMarkSubDict	*	stream	1.4		FALSE	TRUE	FALSE				[XObjectFormPrinterMark]	Table 170 and Clause 12.5.5
AppearanceSubDict	*	stream	1.3		FALSE	TRUE	FALSE				[XObjectFormType1]	Table 170 and Clause 12.5.5
AppearanceTrapNet	N	dictionary;stream	1.3	2.0	TRUE	[FALSE];[TRUE]	FALSE				[AppearanceTrapNetSubDict];[XObjectFormTrapNet]	Table 170
AppearanceTrapNet	R	dictionary;stream	1.3	2.0	FALSE	[FALSE];[TRUE]	FALSE	[@N];[@N]			[AppearanceTrapNetSubDict];[XObjectFormTrapNet]	
AppearanceTrapNet	D	dictionary;stream	1.3	2.0	FALSE	[FALSE];[TRUE]	FALSE	[@N];[@N]			[AppearanceTrapNetSubDict];[XObjectFormTrapNet]	
AppearanceTrapNetSubDict	*	stream	1.3	2.0	FALSE	TRUE	FALSE				[XObjectFormTrapNet]	Table 170 and Clause 12.5.5
ArrayOf3DCrossSection	*	dictionary	1.7		FALSE	FALSE	FALSE				[3DCrossSection]	Table 315
ArrayOf3DMeasure	*	dictionary	2.0		FALSE	FALSE	FALSE				[3DMeasure3DC,3DMeasureRD3,3DMeasureAD3,3DMeasurePD3,3DMeasureLD3]	Table 315
ArrayOf3DNode	*	dictionary	1.7		FALSE	FALSE	FALSE				[3DNode]	Table 315
ArrayOf3DTransMatrix	0	number	1.6		TRUE	FALSE	FALSE					Table 269
ArrayOf3DTransMatrix	1	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	2	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	3	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	4	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	5	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	6	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	7	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	8	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	9	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	10	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DTransMatrix	11	number	1.6		TRUE	FALSE	FALSE					
ArrayOf3DView	*	dictionary	1.6		FALSE	TRUE	FALSE				[3DView]	Table 311 and Table 341
ArrayOf3PDUNames	0	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	FALSE	FALSE		[M,KM,FT,USFT,MI,NM,SQM,HA,SQKM,SQFT,A,SQMI,DEG,GRD]			Table 269, PDU cel
ArrayOf3PDUNames	1	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	FALSE	FALSE		[M,KM,FT,USFT,MI,NM,SQM,HA,SQKM,SQFT,A,SQMI,DEG,GRD]			
ArrayOf3PDUNames	2	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	FALSE	FALSE		[M,KM,FT,USFT,MI,NM,SQM,HA,SQKM,SQFT,A,SQMI,DEG,GRD]			
ArrayOf4Functions	0	fn:SinceVersion(1.3,dictionary);stream	1.2		TRUE	[FALSE];[TRUE]	FALSE				[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
ArrayOf4Functions	1	fn:SinceVersion(1.3,dictionary);stream	1.2		TRUE	[FALSE];[TRUE]	FALSE				[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
ArrayOf4Functions	2	fn:SinceVersion(1.3,dictionary);stream	1.2		TRUE	[FALSE];[TRUE]	FALSE				[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
ArrayOf4Functions	3	fn:SinceVersion(1.3,dictionary);stream	1.2		TRUE	[FALSE];[TRUE]	FALSE				[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
ArrayOfActionHideAnnots	*	dictionary;string-text	1.2		FALSE	[TRUE];[FALSE]	FALSE			[];[fn:Eval(fn:IsFieldName(@*))]	[AnnotText,AnnotLink,fn:SinceVersion(1.3,AnnotFreeText),fn:SinceVersion(1.3,AnnotLine),fn:SinceVersion(1.3,AnnotSquare),fn:SinceVersion(1.3,AnnotCircle),fn:SinceVersion(1.5,AnnotPolygon),fn:SinceVersion(1.5,AnnotPolyLine),fn:SinceVersion(1.3,AnnotHighlight),fn:SinceVersion(1.3,AnnotUnderline),fn:SinceVersion(1.4,AnnotSquiggly),fn:SinceVersion(1.3,AnnotStrikeOut),fn:SinceVersion(1.5,AnnotCaret),fn:SinceVersion(1.3,AnnotStamp),fn:SinceVersion(1.3,AnnotInk),fn:SinceVersion(1.3,AnnotPopup),fn:SinceVersion(1.3,AnnotFileAttachment),AnnotSound,AnnotMovie,fn:SinceVersion(1.5,AnnotScreen),AnnotWidget,fn:SinceVersion(1.4,AnnotPrinterMark),fn:SinceVersion(1.3,AnnotTrapNetwork),fn:SinceVersion(1.6,AnnotWatermark),fn:SinceVersion(1.6,Annot3D),fn:SinceVersion(1.7,AnnotRedact),fn:SinceVersion(2.0,AnnotProjection),fn:SinceVersion(2.0,AnnotRichMedia)];[]	Table 214 T entry
ArrayOfActions	*	dictionary	1.2		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ArrayOfAnnots	*	dictionary	1.0		FALSE	FALSE	FALSE				[AnnotText,AnnotLink,fn:SinceVersion(1.3,AnnotFreeText),fn:SinceVersion(1.3,AnnotLine),fn:SinceVersion(1.3,AnnotSquare),fn:SinceVersion(1.3,AnnotCircle),fn:SinceVersion(1.5,AnnotPolygon),fn:SinceVersion(1.5,AnnotPolyLine),fn:SinceVersion(1.3,AnnotHighlight),fn:SinceVersion(1.3,AnnotUnderline),fn:SinceVersion(1.4,AnnotSquiggly),fn:SinceVersion(1.3,AnnotStrikeOut),fn:SinceVersion(1.5,AnnotCaret),fn:SinceVersion(1.3,AnnotStamp),fn:SinceVersion(1.3,AnnotInk),fn:SinceVersion(1.3,AnnotPopup),fn:SinceVersion(1.3,AnnotFileAttachment),fn:SinceVersion(1.2,AnnotSound),fn:SinceVersion(1.2,AnnotMovie),fn:SinceVersion(1.5,AnnotScreen),fn:SinceVersion(1.2,AnnotWidget),fn:SinceVersion(1.4,AnnotPrinterMark),fn:SinceVersion(1.3,AnnotTrapNetwork),fn:SinceVersion(1.6,AnnotWatermark),fn:SinceVersion(1.6,Annot3D),fn:SinceVersion(1.7,AnnotRedact),fn:IsPDFVersion(1.7,fn:Extension(ADBE_Extn3,AnnotProjection)),fn:SinceVersion(2.0,AnnotProjection),fn:IsPDFVersion(1.7,fn:Extension(ADBE_Extn3,AnnotRichMedia)),fn:SinceVersion(2.0,AnnotRichMedia)]	
ArrayOfAnnotStates	*	name;null	1.3	2.0	FALSE	FALSE	FALSE					
ArrayOfArraysInkList	*	array	1.3		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
ArrayOfArraysPaths	0	array	2.0		TRUE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(0)==2)]	[ArrayOfPaths]	Table 181 or Table 185 - must be moveto
ArrayOfArraysPaths	*	array	2.0		FALSE	FALSE	FALSE			[fn:Eval((fn:ArrayLength(*)==2) || (fn:ArrayLength(*)==6))]	[ArrayOfPaths]	must be lineto or curveto
ArrayOfArraysRBGroups	*	array	1.5		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(*)>0)]	[ArrayOfOptContentGroups]	Table 99 and https://github.com/pdf-association/pdf-issues/issues/225
ArrayOfArraysURLStrings	*	array	1.3		FALSE	FALSE	FALSE				[ArrayOfURLStrings]	Table 392
ArrayOfArraysXPTSValues	*	array	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(*)==fn:ArrayLength(parent::Names))]	[ArrayOfXPTSValues]	Table 272, XPTS cell
ArrayOfAttributeObjects	*	dictionary	1.3		FALSE	FALSE	FALSE				[StructureAttributesDict]	Table 354, ClassMap cell and Clause 14.7.6.2
ArrayOfAttributeRevisions	0*	dictionary;stream	1.3		TRUE	[FALSE];[TRUE]	FALSE				[StructureAttributesDict];[Stream]	Table 355, A cell and Clause 14.7.6 and Clause 14.7.6.3. Attribute object
ArrayOfAttributeRevisions	1*	integer	1.3		FALSE	FALSE	FALSE		[fn:Eval(@1*>=0)]			Attribute revision
ArrayOfBeads	*	dictionary	1.1		FALSE	TRUE	FALSE				[BeadFirst,Bead]	Table 31
ArrayOfBlendModes	*	name	1.4	2.0	FALSE	FALSE	FALSE		[fn:Deprecated(1.4,Compatible),Normal,Multiply,Screen,Difference,Darken,Lighten,ColorDodge,ColorBurn,Exclusion,HardLight,Overlay,SoftLight,Luminosity,Hue,Saturation,Color]			Table 134 and Table 135
ArrayOfBooleansGeneral	*	boolean	1.7		FALSE	FALSE	FALSE					
ArrayOfCIDGlyphMetricsW	*	array;integer;number	1.2		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral];[];[]	Clause 9.7.4.3
ArrayOfCIDGlyphMetricsW2	*	array;integer;number	1.2		FALSE	FALSE	FALSE			[fn:Eval((fn:ArrayLength(1) mod 3)==0)];[];[]	[ArrayOfNumbersGeneral];[];[]	Clause 9.7.4.3 - C-last
ArrayOfClassNamesRevisions	0*	name	1.3		TRUE	FALSE	FALSE					Table 355
ArrayOfClassNamesRevisions	1*	integer	1.3		FALSE	FALSE	FALSE		[fn:Eval(@1*>=0)]			revision number is optional
ArrayOfCompressionFilterNames	*	name	1.0		FALSE	FALSE	FALSE		[ASCIIHexDecode,ASCII85Decode,LZWDecode,fn:SinceVersion(1.2,FlateDecode),RunLengthDecode,fn:SinceVersion(1.5,Crypt)]			Table 5, Filter cell and Table 6
ArrayOfDashPatterns	*	number	1.2		FALSE	FALSE	FALSE					Table 55
ArrayOfDecodeParams	*	dictionary;null	1.0		FALSE	FALSE	FALSE				[FilterLZWDecode,fn:SinceVersion(1.2,FilterFlateDecode),FilterCCITTFaxDecode,fn:SinceVersion(1.4,FilterJBIG2Decode),FilterDCTDecode,fn:SinceVersion(1.5,FilterCrypt)];[]	
ArrayOfDescendantFonts	0	dictionary	1.2		TRUE	FALSE	FALSE				[FontCIDType0,FontCIDType2]	Table 119
ArrayOfDevExtensions	*	dictionary	2.0		FALSE	fn:MustBeDirect()	FALSE				[DevExtensions]	Table 49
ArrayOfDifferences	*	integer;name	1.0		FALSE	FALSE	FALSE					Text below Table 112
ArrayOfDigestMethod	*	name	1.7		FALSE	FALSE	FALSE		[fn:Deprecated(2.0,SHA1),SHA256,SHA384,SHA512,RIPEMD160,fn:Extension(ISO_TS_32001,SHA3-256),fn:Extension(ISO_TS_32001,SHA3-384),fn:Extension(ISO_TS_32001,SHA3-512),fn:Extension(ISO_TS_32001,SHAKE256)]			Table 237, DigestMethod entry
ArrayOfDPartArrays	*	array	fn:Eval(fn:Extension(PDF_VT2,1.6) || 2.0)		FALSE	FALSE	FALSE				[ArrayOfDParts]	Table 409
ArrayOfDParts	*	dictionary	fn:Eval(fn:Extension(PDF_VT2,1.6) || 2.0)		FALSE	TRUE	FALSE				[DPart]	Table 409
ArrayOfDuration	0	integer;string-byte	1.2	2.0	TRUE	FALSE	FALSE		[fn:Eval(@0>0)];[fn:Eval(fn:StringLength(0)==8)]			Table 307 - starting time
ArrayOfDuration	1	integer	1.2	2.0	TRUE	FALSE	FALSE		[fn:Eval(@1>0)]			scale in units per second
ArrayOfFieldChoiceOpt	*	array;string-text	1.4		FALSE	FALSE	FALSE				[ArrayOf_2StringsText];[]	Table 234
ArrayOfFieldID	*	dictionary;string-text	1.2		FALSE	FALSE	FALSE				[FieldTx,FieldBtnPush,FieldBtnCheckbox,FieldBtnRadio,FieldChoice,fn:SinceVersion(1.3,FieldSig),Field];[]	
ArrayOfFields	*	dictionary	1.2		FALSE	FALSE	FALSE				[FieldTx,FieldBtnPush,FieldBtnCheckbox,FieldBtnRadio,FieldChoice,fn:SinceVersion(1.3,FieldSig),Field,AnnotWidget]	
ArrayOfFileSpecifications	*	dictionary	2.0		FALSE	FALSE	FALSE				[FileSpecification]	Table 29
